scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,scene_root
DL3DV-ALL-480P/10K_extracted/d33e1be7d50db60b5348d610a70230d59a57c88c9e37e492896a8cc01a30b3b3,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d33e1be7d50db60b5348d610a70230d59a57c88c9e37e492896a8cc01a30b3b3
DL3DV-ALL-480P/10K_extracted/d37618e44208c1b3937593396bab1495caaeb69164833cebdab1c03b8dfd0d4f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d37618e44208c1b3937593396bab1495caaeb69164833cebdab1c03b8dfd0d4f
DL3DV-ALL-480P/10K_extracted/d408f2cd41c5ae4bacf78a8d884c6ae86be4bffebf2f06b7ab61d40f15403013,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d408f2cd41c5ae4bacf78a8d884c6ae86be4bffebf2f06b7ab61d40f15403013
DL3DV-ALL-480P/10K_extracted/d431e0544afcf2473b1cd0201dd5cac6c6fadaa606ae438d4e9b9811a8711110,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d431e0544afcf2473b1cd0201dd5cac6c6fadaa606ae438d4e9b9811a8711110
DL3DV-ALL-480P/10K_extracted/d43a1d08b07591ecba2368159ae0a699911d1a946ab25ff8807504743efc5692,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d43a1d08b07591ecba2368159ae0a699911d1a946ab25ff8807504743efc5692
DL3DV-ALL-480P/10K_extracted/d4419dd7afd7a3ccc5e34d6bf34cde82e2758b29616b0670225c0185309676c1,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d4419dd7afd7a3ccc5e34d6bf34cde82e2758b29616b0670225c0185309676c1
DL3DV-ALL-480P/10K_extracted/d47de1e5564ff97f4a2e85cf41b78709fd9b9b4b666f7a90cac7411e904d8296,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d47de1e5564ff97f4a2e85cf41b78709fd9b9b4b666f7a90cac7411e904d8296
DL3DV-ALL-480P/10K_extracted/d48735c1b8cb54d9df897b8687da941f642b9b32c615f8f61d8fa3c2fcfb147e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d48735c1b8cb54d9df897b8687da941f642b9b32c615f8f61d8fa3c2fcfb147e
DL3DV-ALL-480P/10K_extracted/d49db95866fb5aff8ca10fd7be16e7e9646664ba992342b05a3d07713605977d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d49db95866fb5aff8ca10fd7be16e7e9646664ba992342b05a3d07713605977d
DL3DV-ALL-480P/10K_extracted/d4fb013f6711728d4f5217ea781490835eff0a20a0de0ca88707642a104fa7fe,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d4fb013f6711728d4f5217ea781490835eff0a20a0de0ca88707642a104fa7fe
DL3DV-ALL-480P/10K_extracted/d5651723c6f7fc89e6ea1d052ea53849f8d834ffb4bd16c0aded179a09209120,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d5651723c6f7fc89e6ea1d052ea53849f8d834ffb4bd16c0aded179a09209120
DL3DV-ALL-480P/10K_extracted/d58d06cff799c7e3ed84c1daecb614ee387985e070f0803e8f93449df38bdc6a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d58d06cff799c7e3ed84c1daecb614ee387985e070f0803e8f93449df38bdc6a
DL3DV-ALL-480P/10K_extracted/d5ff2dc1b6a774a578a7a41c8c0ef1f789ab13d1462aabb4ddb8e859dffb3afb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d5ff2dc1b6a774a578a7a41c8c0ef1f789ab13d1462aabb4ddb8e859dffb3afb
DL3DV-ALL-480P/10K_extracted/d662b5f597ea4a609265d40e3f8ae5608c99b434f06f09a387144ed4baef9f1f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d662b5f597ea4a609265d40e3f8ae5608c99b434f06f09a387144ed4baef9f1f
DL3DV-ALL-480P/10K_extracted/d67ebf21a201b33b5fd90040193960c23145df13c7bb5c5992d29c41232e1652,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d67ebf21a201b33b5fd90040193960c23145df13c7bb5c5992d29c41232e1652
DL3DV-ALL-480P/10K_extracted/d73a11c61417e712a228dc3c86d0719493b8878ddb16a52f787db6d0925f54ea,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d73a11c61417e712a228dc3c86d0719493b8878ddb16a52f787db6d0925f54ea
DL3DV-ALL-480P/10K_extracted/d753b4f983444ee8b9ee182d7a8769784f23d4104c6f5443857e3f513203bd6f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d753b4f983444ee8b9ee182d7a8769784f23d4104c6f5443857e3f513203bd6f
DL3DV-ALL-480P/10K_extracted/d777a575c7165bf529c998cc22a3eb0502fb998e1fcdc788e9a13ba5a19e3819,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d777a575c7165bf529c998cc22a3eb0502fb998e1fcdc788e9a13ba5a19e3819
DL3DV-ALL-480P/10K_extracted/d81534b0e3a5a237dec936b31d7f83d8a45913fc92c1b472910a61a4d9a027f8,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d81534b0e3a5a237dec936b31d7f83d8a45913fc92c1b472910a61a4d9a027f8
DL3DV-ALL-480P/10K_extracted/d879067ebd0332b54128141bbde382c34b2db942a8d4216a1ccfd8806a93a2c3,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d879067ebd0332b54128141bbde382c34b2db942a8d4216a1ccfd8806a93a2c3
DL3DV-ALL-480P/10K_extracted/d893da128361fc7b90e7c32df9eb09108dfa8a1bc6a641edead5069c718da79f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d893da128361fc7b90e7c32df9eb09108dfa8a1bc6a641edead5069c718da79f
DL3DV-ALL-480P/10K_extracted/d8b06e57f77c003911b753552013394616d17fa5363c9aeedeceed0898e8d3ba,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d8b06e57f77c003911b753552013394616d17fa5363c9aeedeceed0898e8d3ba
DL3DV-ALL-480P/10K_extracted/d8cbc7560a38b0cf414961100af8a8a48e190c74e47bd85ac516129d20ecb895,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d8cbc7560a38b0cf414961100af8a8a48e190c74e47bd85ac516129d20ecb895
DL3DV-ALL-480P/10K_extracted/d8da14d3ac47f6bc25a9334be6d09837e1122943da8c2cb862be4e817376e74c,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d8da14d3ac47f6bc25a9334be6d09837e1122943da8c2cb862be4e817376e74c
DL3DV-ALL-480P/10K_extracted/d961728dc5b54ceb70018b4d433041737a51957ebe9f90747097b777c0879f73,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d961728dc5b54ceb70018b4d433041737a51957ebe9f90747097b777c0879f73
DL3DV-ALL-480P/10K_extracted/d9dcaedb97652c3c67e21da8539aeeedb247790c7eee11ec415cb3c2e809f291,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/d9dcaedb97652c3c67e21da8539aeeedb247790c7eee11ec415cb3c2e809f291
DL3DV-ALL-480P/10K_extracted/da3bdbf77fa7fc015de0490ba401be3ae5c2011d96a8b3d072e443ff2ac158b8,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/da3bdbf77fa7fc015de0490ba401be3ae5c2011d96a8b3d072e443ff2ac158b8
DL3DV-ALL-480P/10K_extracted/da7a42df25265fe334230111a58bd1024c0ca7b8d2165f39582ab51c83c3ded1,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/da7a42df25265fe334230111a58bd1024c0ca7b8d2165f39582ab51c83c3ded1
DL3DV-ALL-480P/10K_extracted/dac5270121523f2f97d1d14a13c62b8dd498b4853c59c81ca01966420d2edd7d,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dac5270121523f2f97d1d14a13c62b8dd498b4853c59c81ca01966420d2edd7d
DL3DV-ALL-480P/10K_extracted/db035c10a683e01d9119ecffbdddee6168c7b184e84c84ca67bf9d89d76abf94,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db035c10a683e01d9119ecffbdddee6168c7b184e84c84ca67bf9d89d76abf94
DL3DV-ALL-480P/10K_extracted/db8a905c14ce2844c06b2d42c6f3beef0300e41be840af16bb8ccd73e22b35cb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db8a905c14ce2844c06b2d42c6f3beef0300e41be840af16bb8ccd73e22b35cb
DL3DV-ALL-480P/10K_extracted/db94adef63262008eb8525aa05df6387bd48b57a15294f4f19b1fae4e7f66f2f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/db94adef63262008eb8525aa05df6387bd48b57a15294f4f19b1fae4e7f66f2f
DL3DV-ALL-480P/10K_extracted/dba94d0ed3870c2d64253ee005c75338fd3d0605f3a5a9ad050ab05b0f6e70c0,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dba94d0ed3870c2d64253ee005c75338fd3d0605f3a5a9ad050ab05b0f6e70c0
DL3DV-ALL-480P/10K_extracted/dbf60c899f576d5ea4cb8c94d1c1dbcaab11ba35a18e7b045233916fdd8fa890,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dbf60c899f576d5ea4cb8c94d1c1dbcaab11ba35a18e7b045233916fdd8fa890
DL3DV-ALL-480P/10K_extracted/dc5765d078d4b308bea7fa477f16d8688ec35581d86752e3169503162237a1f4,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dc5765d078d4b308bea7fa477f16d8688ec35581d86752e3169503162237a1f4
DL3DV-ALL-480P/10K_extracted/dc9e18849eb7082792176dfc43a29fb103cca60252db2dd5906dbaeb7f0a4416,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dc9e18849eb7082792176dfc43a29fb103cca60252db2dd5906dbaeb7f0a4416
DL3DV-ALL-480P/10K_extracted/dcf69fedacfd0383b91645c480c90340553b717b4df096081bc9edbab55b19fa,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dcf69fedacfd0383b91645c480c90340553b717b4df096081bc9edbab55b19fa
DL3DV-ALL-480P/10K_extracted/dd53b16100c7cfda518acd243ceac16df8a0738a465d90a6644e061b96915e4f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dd53b16100c7cfda518acd243ceac16df8a0738a465d90a6644e061b96915e4f
DL3DV-ALL-480P/10K_extracted/dd727571a1a17c24f4a1f3ed70b24bad7dfea77bc0c821da3dc11c455dd7c45a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dd727571a1a17c24f4a1f3ed70b24bad7dfea77bc0c821da3dc11c455dd7c45a
DL3DV-ALL-480P/10K_extracted/dda20531d26b3d24606f24c03c783b1518834fc9903b58d8481692233476e46f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dda20531d26b3d24606f24c03c783b1518834fc9903b58d8481692233476e46f
DL3DV-ALL-480P/10K_extracted/dddc9c1abc25b7e0492adaffd477650d3680e8d8fa3466b92a1fd76dd846b00c,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/dddc9c1abc25b7e0492adaffd477650d3680e8d8fa3466b92a1fd76dd846b00c
DL3DV-ALL-480P/10K_extracted/ddfeee3a629773ce3ec5d5ed44b9751b6260a42875fcb59ee33f850d357011cb,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/ddfeee3a629773ce3ec5d5ed44b9751b6260a42875fcb59ee33f850d357011cb
DL3DV-ALL-480P/10K_extracted/de2cff6cdca62da16504555942bd89816102f30832ed6c9653eef6d7c320e1a9,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/de2cff6cdca62da16504555942bd89816102f30832ed6c9653eef6d7c320e1a9
DL3DV-ALL-480P/10K_extracted/df31f91e3821a49878f14bdb8eb8f32190c7d771639d4f5b0ac529c4c4e75e0f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/df31f91e3821a49878f14bdb8eb8f32190c7d771639d4f5b0ac529c4c4e75e0f
DL3DV-ALL-480P/10K_extracted/df6d30b8eae388e1123528f99b7d2bbf8e98f0dccd72be70b436565a0458a164,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/df6d30b8eae388e1123528f99b7d2bbf8e98f0dccd72be70b436565a0458a164
DL3DV-ALL-480P/10K_extracted/e06fb7d1429708ab95fdd5cb1053148f41e8bbf2cd3cfb4249c4819fcda49715,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e06fb7d1429708ab95fdd5cb1053148f41e8bbf2cd3cfb4249c4819fcda49715
DL3DV-ALL-480P/10K_extracted/e0aefdae183cdb9f7853c4fe4a08b707a1464a29e76c2542354df0bc5f15f18a,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e0aefdae183cdb9f7853c4fe4a08b707a1464a29e76c2542354df0bc5f15f18a
DL3DV-ALL-480P/10K_extracted/e0caab6088056e6562cbbfa749780fcc4ffb7ec67d978974df61fb1d4758cd45,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e0caab6088056e6562cbbfa749780fcc4ffb7ec67d978974df61fb1d4758cd45
DL3DV-ALL-480P/10K_extracted/e11bee894af155a05c60214c82fa7df489112740aec43e8ef6b2db283bbbc72f,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e11bee894af155a05c60214c82fa7df489112740aec43e8ef6b2db283bbbc72f
DL3DV-ALL-480P/10K_extracted/e1205252ac0344b7c321a9434e2aeb819e7b996fbf09a2a804262da3937c6667,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e1205252ac0344b7c321a9434e2aeb819e7b996fbf09a2a804262da3937c6667
DL3DV-ALL-480P/10K_extracted/e1331217c50e55a564401104d1469b0f08d3b63c9f7a8081d66fab81495e26da,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e1331217c50e55a564401104d1469b0f08d3b63c9f7a8081d66fab81495e26da
DL3DV-ALL-480P/10K_extracted/e1f16f2ff8ca5796f46f5dc17b43c4d0ba1714875d6c804155df138163ca444e,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e1f16f2ff8ca5796f46f5dc17b43c4d0ba1714875d6c804155df138163ca444e
DL3DV-ALL-480P/10K_extracted/e2358e79b88f9eb1eb5a81fa5f5b6fd5de4f1220eb959aa84285eb9f396c1995,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e2358e79b88f9eb1eb5a81fa5f5b6fd5de4f1220eb959aa84285eb9f396c1995
DL3DV-ALL-480P/10K_extracted/e2d2d41584ebc480eb6ae2f9dba47d4ac4bd21d4c23af1f893add12ee8bdb5db,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e2d2d41584ebc480eb6ae2f9dba47d4ac4bd21d4c23af1f893add12ee8bdb5db
DL3DV-ALL-480P/10K_extracted/e3181b8a25dd09aa4801705c5761762903dffd7275d4f20a64be24924c0730f3,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e3181b8a25dd09aa4801705c5761762903dffd7275d4f20a64be24924c0730f3
DL3DV-ALL-480P/10K_extracted/e33a41b20d39e9da80d3cc65de6a5dd74605a8a29a9154db1cf338a80ef9e453,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e33a41b20d39e9da80d3cc65de6a5dd74605a8a29a9154db1cf338a80ef9e453
DL3DV-ALL-480P/10K_extracted/e36953f97f0aa0de7b0759370cc3ca1a6b7a9b2ef5a9ffc2e02c710de97c391b,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e36953f97f0aa0de7b0759370cc3ca1a6b7a9b2ef5a9ffc2e02c710de97c391b
DL3DV-ALL-480P/10K_extracted/e421899bc588fb91961d1a68943607a02334c77a42094522ee985b1607a6f841,DL3DV-ALL-480P,DL3DV-ALL-480P,nerf_transforms_images8_colmap_depth,colmap_photometric_bin,transforms_json_opengl_c2w,80,16,/home/m/dataset/ltm_datasets/DL3DV-ALL-480P/10K_extracted/e421899bc588fb91961d1a68943607a02334c77a42094522ee985b1607a6f841
wildrgbd_harrison/TV/scene_017,wildrgbd_harrison,wildrgbd_harrison:TV,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/TV/scenes/scene_017
wildrgbd_harrison/TV/scene_050,wildrgbd_harrison,wildrgbd_harrison:TV,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/TV/scenes/scene_050
wildrgbd_harrison/TV/scene_057,wildrgbd_harrison,wildrgbd_harrison:TV,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/TV/scenes/scene_057
wildrgbd_harrison/TV/scene_059,wildrgbd_harrison,wildrgbd_harrison:TV,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/TV/scenes/scene_059
wildrgbd_harrison/TV/scene_066,wildrgbd_harrison,wildrgbd_harrison:TV,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/TV/scenes/scene_066
wildrgbd_harrison/apple/scene_105,wildrgbd_harrison,wildrgbd_harrison:apple,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/apple/scenes/scene_105
wildrgbd_harrison/apple/scene_131,wildrgbd_harrison,wildrgbd_harrison:apple,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/apple/scenes/scene_131
wildrgbd_harrison/apple/scene_136,wildrgbd_harrison,wildrgbd_harrison:apple,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/apple/scenes/scene_136
wildrgbd_harrison/apple/scene_186,wildrgbd_harrison,wildrgbd_harrison:apple,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/apple/scenes/scene_186
wildrgbd_harrison/apple/scene_187,wildrgbd_harrison,wildrgbd_harrison:apple,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/apple/scenes/scene_187
wildrgbd_harrison/backpack/scene_134,wildrgbd_harrison,wildrgbd_harrison:backpack,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,16,/home/m/dataset/ltm_datasets/wildrgbd_harrison/backpack/scenes/scene_134
