scene_id,scene_key,dataset,source_group,format,depth_kind,pose_kind,eligible_frame_count,full_count,hard_subset_count,scene_root
wildrgbd_harrison__keyboard__scene_346,wildrgbd_harrison/keyboard/scene_346,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_346
wildrgbd_harrison__keyboard__scene_351,wildrgbd_harrison/keyboard/scene_351,wildrgbd_harrison,wildrgbd_harrison:keyboard,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/keyboard/scenes/scene_351
wildrgbd_harrison__knife__scene_020,wildrgbd_harrison/knife/scene_020,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_020
wildrgbd_harrison__knife__scene_048,wildrgbd_harrison/knife/scene_048,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_048
wildrgbd_harrison__knife__scene_063,wildrgbd_harrison/knife/scene_063,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_063
wildrgbd_harrison__knife__scene_184,wildrgbd_harrison/knife/scene_184,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_184
wildrgbd_harrison__knife__scene_231,wildrgbd_harrison/knife/scene_231,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_231
wildrgbd_harrison__knife__scene_397,wildrgbd_harrison/knife/scene_397,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_397
wildrgbd_harrison__knife__scene_414,wildrgbd_harrison/knife/scene_414,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_414
wildrgbd_harrison__knife__scene_445,wildrgbd_harrison/knife/scene_445,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_445
wildrgbd_harrison__knife__scene_469,wildrgbd_harrison/knife/scene_469,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_469
wildrgbd_harrison__knife__scene_491,wildrgbd_harrison/knife/scene_491,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_491
wildrgbd_harrison__knife__scene_497,wildrgbd_harrison/knife/scene_497,wildrgbd_harrison,wildrgbd_harrison:knife,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/knife/scenes/scene_497
wildrgbd_harrison__microwave__scene_004,wildrgbd_harrison/microwave/scene_004,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_004
wildrgbd_harrison__microwave__scene_099,wildrgbd_harrison/microwave/scene_099,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_099
wildrgbd_harrison__microwave__scene_123,wildrgbd_harrison/microwave/scene_123,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_123
wildrgbd_harrison__microwave__scene_125,wildrgbd_harrison/microwave/scene_125,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_125
wildrgbd_harrison__microwave__scene_133,wildrgbd_harrison/microwave/scene_133,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_133
wildrgbd_harrison__microwave__scene_137,wildrgbd_harrison/microwave/scene_137,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_137
wildrgbd_harrison__microwave__scene_154,wildrgbd_harrison/microwave/scene_154,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_154
wildrgbd_harrison__microwave__scene_160,wildrgbd_harrison/microwave/scene_160,wildrgbd_harrison,wildrgbd_harrison:microwave,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/microwave/scenes/scene_160
wildrgbd_harrison__mouse__scene_070,wildrgbd_harrison/mouse/scene_070,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_070
wildrgbd_harrison__mouse__scene_098,wildrgbd_harrison/mouse/scene_098,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_098
wildrgbd_harrison__mouse__scene_113,wildrgbd_harrison/mouse/scene_113,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_113
wildrgbd_harrison__mouse__scene_186,wildrgbd_harrison/mouse/scene_186,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_186
wildrgbd_harrison__mouse__scene_209,wildrgbd_harrison/mouse/scene_209,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_209
wildrgbd_harrison__mouse__scene_210,wildrgbd_harrison/mouse/scene_210,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_210
wildrgbd_harrison__mouse__scene_218,wildrgbd_harrison/mouse/scene_218,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_218
wildrgbd_harrison__mouse__scene_233,wildrgbd_harrison/mouse/scene_233,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_233
wildrgbd_harrison__mouse__scene_263,wildrgbd_harrison/mouse/scene_263,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_263
wildrgbd_harrison__mouse__scene_287,wildrgbd_harrison/mouse/scene_287,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_287
wildrgbd_harrison__mouse__scene_352,wildrgbd_harrison/mouse/scene_352,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_352
wildrgbd_harrison__mouse__scene_366,wildrgbd_harrison/mouse/scene_366,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_366
wildrgbd_harrison__mouse__scene_372,wildrgbd_harrison/mouse/scene_372,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_372
wildrgbd_harrison__mouse__scene_381,wildrgbd_harrison/mouse/scene_381,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_381
wildrgbd_harrison__mouse__scene_395,wildrgbd_harrison/mouse/scene_395,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_395
wildrgbd_harrison__mouse__scene_404,wildrgbd_harrison/mouse/scene_404,wildrgbd_harrison,wildrgbd_harrison:mouse,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/mouse/scenes/scene_404
wildrgbd_harrison__orange__scene_016,wildrgbd_harrison/orange/scene_016,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_016
wildrgbd_harrison__orange__scene_043,wildrgbd_harrison/orange/scene_043,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_043
wildrgbd_harrison__orange__scene_050,wildrgbd_harrison/orange/scene_050,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_050
wildrgbd_harrison__orange__scene_072,wildrgbd_harrison/orange/scene_072,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_072
wildrgbd_harrison__orange__scene_099,wildrgbd_harrison/orange/scene_099,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_099
wildrgbd_harrison__orange__scene_107,wildrgbd_harrison/orange/scene_107,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_107
wildrgbd_harrison__orange__scene_109,wildrgbd_harrison/orange/scene_109,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_109
wildrgbd_harrison__orange__scene_110,wildrgbd_harrison/orange/scene_110,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_110
wildrgbd_harrison__orange__scene_133,wildrgbd_harrison/orange/scene_133,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_133
wildrgbd_harrison__orange__scene_136,wildrgbd_harrison/orange/scene_136,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_136
wildrgbd_harrison__orange__scene_148,wildrgbd_harrison/orange/scene_148,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_148
wildrgbd_harrison__orange__scene_159,wildrgbd_harrison/orange/scene_159,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_159
wildrgbd_harrison__orange__scene_174,wildrgbd_harrison/orange/scene_174,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_174
wildrgbd_harrison__orange__scene_193,wildrgbd_harrison/orange/scene_193,wildrgbd_harrison,wildrgbd_harrison:orange,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/orange/scenes/scene_193
wildrgbd_harrison__peach__scene_012,wildrgbd_harrison/peach/scene_012,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_012
wildrgbd_harrison__peach__scene_050,wildrgbd_harrison/peach/scene_050,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_050
wildrgbd_harrison__peach__scene_099,wildrgbd_harrison/peach/scene_099,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_099
wildrgbd_harrison__peach__scene_110,wildrgbd_harrison/peach/scene_110,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_110
wildrgbd_harrison__peach__scene_125,wildrgbd_harrison/peach/scene_125,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_125
wildrgbd_harrison__peach__scene_130,wildrgbd_harrison/peach/scene_130,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_130
wildrgbd_harrison__peach__scene_136,wildrgbd_harrison/peach/scene_136,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_136
wildrgbd_harrison__peach__scene_150,wildrgbd_harrison/peach/scene_150,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_150
wildrgbd_harrison__peach__scene_162,wildrgbd_harrison/peach/scene_162,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_162
wildrgbd_harrison__peach__scene_167,wildrgbd_harrison/peach/scene_167,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_167
wildrgbd_harrison__peach__scene_171,wildrgbd_harrison/peach/scene_171,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_171
wildrgbd_harrison__peach__scene_180,wildrgbd_harrison/peach/scene_180,wildrgbd_harrison,wildrgbd_harrison:peach,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/peach/scenes/scene_180
wildrgbd_harrison__pear__scene_014,wildrgbd_harrison/pear/scene_014,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_014
wildrgbd_harrison__pear__scene_022,wildrgbd_harrison/pear/scene_022,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_022
wildrgbd_harrison__pear__scene_035,wildrgbd_harrison/pear/scene_035,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_035
wildrgbd_harrison__pear__scene_109,wildrgbd_harrison/pear/scene_109,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_109
wildrgbd_harrison__pear__scene_130,wildrgbd_harrison/pear/scene_130,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_130
wildrgbd_harrison__pear__scene_131,wildrgbd_harrison/pear/scene_131,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_131
wildrgbd_harrison__pear__scene_167,wildrgbd_harrison/pear/scene_167,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_167
wildrgbd_harrison__pear__scene_173,wildrgbd_harrison/pear/scene_173,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_173
wildrgbd_harrison__pear__scene_177,wildrgbd_harrison/pear/scene_177,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_177
wildrgbd_harrison__pear__scene_179,wildrgbd_harrison/pear/scene_179,wildrgbd_harrison,wildrgbd_harrison:pear,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pear/scenes/scene_179
wildrgbd_harrison__pliers__scene_030,wildrgbd_harrison/pliers/scene_030,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_030
wildrgbd_harrison__pliers__scene_118,wildrgbd_harrison/pliers/scene_118,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_118
wildrgbd_harrison__pliers__scene_129,wildrgbd_harrison/pliers/scene_129,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_129
wildrgbd_harrison__pliers__scene_130,wildrgbd_harrison/pliers/scene_130,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_130
wildrgbd_harrison__pliers__scene_146,wildrgbd_harrison/pliers/scene_146,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_146
wildrgbd_harrison__pliers__scene_174,wildrgbd_harrison/pliers/scene_174,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_174
wildrgbd_harrison__pliers__scene_237,wildrgbd_harrison/pliers/scene_237,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_237
wildrgbd_harrison__pliers__scene_256,wildrgbd_harrison/pliers/scene_256,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_256
wildrgbd_harrison__pliers__scene_263,wildrgbd_harrison/pliers/scene_263,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_263
wildrgbd_harrison__pliers__scene_332,wildrgbd_harrison/pliers/scene_332,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_332
wildrgbd_harrison__pliers__scene_357,wildrgbd_harrison/pliers/scene_357,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_357
wildrgbd_harrison__pliers__scene_373,wildrgbd_harrison/pliers/scene_373,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_373
wildrgbd_harrison__pliers__scene_384,wildrgbd_harrison/pliers/scene_384,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_384
wildrgbd_harrison__pliers__scene_400,wildrgbd_harrison/pliers/scene_400,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_400
wildrgbd_harrison__pliers__scene_516,wildrgbd_harrison/pliers/scene_516,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_516
wildrgbd_harrison__pliers__scene_522,wildrgbd_harrison/pliers/scene_522,wildrgbd_harrison,wildrgbd_harrison:pliers,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/pliers/scenes/scene_522
wildrgbd_harrison__potato__scene_012,wildrgbd_harrison/potato/scene_012,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_012
wildrgbd_harrison__potato__scene_029,wildrgbd_harrison/potato/scene_029,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_029
wildrgbd_harrison__potato__scene_035,wildrgbd_harrison/potato/scene_035,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_035
wildrgbd_harrison__potato__scene_039,wildrgbd_harrison/potato/scene_039,wildrgbd_harrison,wildrgbd_harrison:potato,wildrgbd_rgb_depth_npz_pose,sensor_depth_png,npz_camera_pose,100,100,12,/home/m/dataset/ltm_datasets/wildrgbd_harrison/potato/scenes/scene_039
